   Id    , user_id ,sex,     latitude      ,     longitude     ,     created_at      ,, venue_id 
986390,496257,F,41.254006,-95.999258, 2012-04-21 19:44:44,,11138
986222,34646,M,36.114646,-115.172816, 2012-04-21 17:38:40,,38137
986171,1756303,M,                   ,                   , 2012-04-21 18:57:48,,19766
986183,85460,M,40.7143528,-74.0059731, 2012-04-21 18:56:31,,19766
51874,1346416,F,                   ,                   , 2011-12-10 03:58:23,,283043
986198,2147228,F,                   ,                   , 2012-04-21 18:51:09,,19766
986217,2147233,F,                   ,                   , 2012-04-21 18:41:34,,19766
986231,2147237,M,                   ,                   , 2012-04-21 18:41:19,,19766
986237,7480,M,40.7143528,-74.0059731, 2012-04-21 18:36:47,,19766
986242,200991,M,4.5980556,-74.0758333, 2012-04-21 18:35:18,,19766
986250,2147243,M,                   ,                   , 2012-04-21 18:25:34,,19766
986259,1697469,M,40.7143528,-74.0059731, 2012-04-21 18:23:52,,19766
986269,1775399,M,40.7143528,-74.0059731, 2012-04-21 18:23:39,,19766
986413,2147271,F,                   ,                   , 2012-04-21 19:43:59,,5478
986437,1393584,M,37.3393857,-121.8949555, 2012-04-21 19:58:17,,5222
986454,1052333,F,32.7153292,-117.1572551, 2012-04-21 19:55:10,,5222
986391,1339067,F,                   ,                   , 2012-04-21 18:15:37,,234627
986219,2147234,F,                   ,                   , 2012-04-21 19:42:08,,9822
986270,2147245,M,                   ,                   , 2012-04-21 19:33:33,,9822
986235,1621288,M,                   ,                   , 2012-04-21 19:39:39,,9822
986240,1575340,M,                   ,                   , 2012-04-21 19:35:15,,9822
986247,851992,F,33.8041667,-118.1580556, 2012-04-21 19:34:06,,9822
986257,1077707,F,37.798577,-122.4246535, 2012-04-21 19:34:01,,9822
986275,1023524,F,51.455041,-0.9690884, 2012-04-21 19:30:03,,9822
986293,2147251,M,                   ,                   , 2012-04-21 19:29:56,,9822
986307,1601614,M,32.981212,-117.078863, 2012-04-21 19:29:51,,9822
986224,736420,M,40.7143528,-74.0059731, 2012-04-21 19:41:33,,9822
986195,1314027,M,                   ,                   , 2012-04-21 19:44:24,,9822
985691,1425226,M,33.414768,-111.9093095, 2012-04-21 18:46:30,,12949
985725,2081742,M,46.8801654,-117.3643495, 2012-04-21 19:26:34,,4432
986453,2060405,F,                   ,                   , 2012-04-21 19:20:55,,221125
986466,435942,M,                   ,                   , 2012-04-21 18:44:56,,221125
986496,1437298,F,33.1702778,-111.5722222, 2012-04-21 19:58:20,,251474
986522,1854985,F,42.6907443,-83.4066132, 2012-04-21 19:56:29,,13074
986530,924362,F,                   ,                   , 2012-04-21 19:19:52,,13074
986549,2147298,M,                   ,                   , 2012-04-21 18:49:21,,13074
986234,1911732,M,35.689506,139.691701, 2012-04-21 19:48:03,,12949
986188,1521957,M,33.4483771,-112.0740373, 2012-04-21 19:48:06,,4432
986650,2147326,F,                   ,                   , 2012-04-21 19:48:42,,8449
986573,1650809,F,33.414768,-111.9093095, 2012-04-21 19:05:07,,54463
55173,1363485,F,                   ,                   , 2011-12-10 07:32:51,,7620
986622,1008332,M,48.4286111,-123.3655556, 2012-04-21 20:01:50,,8449
986524,2139388,M,40.7143528,-74.0059731, 2012-04-21 19:58:24,,503303
985352,2147073,M,26.1906306,-97.6961026, 2012-04-21 18:57:52,,60
986559,2057455,M,33.4483771,-112.0740373, 2012-04-21 20:00:32,,54594
986468,2147281,M,                   ,                   , 2012-04-21 18:12:11,,54824
986441,285429,M,33.4483771,-112.0740373, 2012-04-21 19:31:23,,54824
986624,88296,F,47.610377,-122.2006786, 2012-04-21 19:54:54,,60
986199,1395468,M,47.6062095,-122.3320708, 2012-04-21 19:35:51,,60
986606,505229,F,35.2270869,-80.8431267, 2012-04-21 20:01:18,,60
985996,2139754,F,36.3320196,-94.1185366, 2012-04-21 19:17:08,,60
986450,1458787,F,33.4483771,-112.0740373, 2012-04-21 19:29:35,,54824
986189,2147226,M,                   ,                   , 2012-04-21 19:41:43,,60
986536,2090649,M,33.4941704,-111.9260519, 2012-04-21 19:39:15,,503303
986205,2147231,M,                   ,                   , 2012-04-21 19:11:03,,41423
986212,31699,F,40.7329606,-73.9884556, 2012-04-21 19:10:14,,41423
986229,277995,F,40.740389,-73.983385, 2012-04-21 19:06:01,,41423
986239,2147239,F,                   ,                   , 2012-04-21 18:57:49,,41423
151128,1336181,M,                   ,                   , 2011-12-11 20:37:42,,41423
986249,899468,M,36.3302284,-119.2920585, 2012-04-21 18:47:06,,41423
986260,2147244,M,                   ,                   , 2012-04-21 18:25:18,,41423
986273,2147246,M,                   ,                   , 2012-04-21 18:25:09,,41423
986287,2147249,M,                   ,                   , 2012-04-21 18:24:53,,41423
986295,56573,M,40.715972,-74.001437, 2012-04-21 18:09:08,,41423
986310,93628,F,40.715972,-74.001437, 2012-04-21 18:06:16,,41423
986322,711845,M,40.7143528,-74.0059731, 2012-04-21 18:02:25,,41423
986329,1868049,F,43.3143215,-72.81221, 2012-04-21 18:02:19,,41423
986334,106638,F,40.65,-73.95, 2012-04-21 17:58:26,,41423
986340,41906,F,43.0481221,-76.1474244, 2012-04-21 17:46:12,,41423
986348,786290,M,40.8501002,-73.8662464, 2012-04-21 17:46:03,,41423
986361,1335828,M,40.7143528,-74.0059731, 2012-04-21 17:41:47,,41423
986400,453269,M,39.952335,-75.163789, 2012-04-21 19:56:01,,25208
986243,1722495,F,40.7143528,-74.0059731, 2012-04-21 18:16:18,,447937
986284,151298,F,33.4222685,-111.8226402, 2012-04-21 17:38:56,,859708
986294,102276,F,33.4222685,-111.8226402, 2012-04-21 17:32:02,,859708
986445,90254,M,                   ,                   , 2012-04-21 19:45:05,,25208
35855,1353827,M,                   ,                   , 2011-12-10 00:17:40,,560663
986421,23003,M,44.9799654,-93.2638361, 2012-04-21 19:53:58,,25208
986434,1762176,M,32.991155,-117.2711481, 2012-04-21 19:53:35,,25208
986498,2147287,M,33.4669721,-117.6981075, 2012-04-21 19:06:06,,25208
986457,1401954,M,47.5301011,-122.0326191, 2012-04-21 19:36:57,,25208
986479,2145286,F,41.8781136,-87.6297982, 2012-04-21 19:22:03,,25208
986516,2145165,M,41.8781136,-87.6297982, 2012-04-21 19:04:08,,25208
986206,1858091,F,                   ,                   , 2012-04-21 18:15:17,,277726
986467,1694639,F,-23.5489433,-46.6388182, 2012-04-21 19:36:29,,25208
986218,1340290,F,                   ,                   , 2012-04-21 18:39:28,,794222
986232,2073943,M,33.4483771,-112.0740373, 2012-04-21 19:02:40,,725250
986858,2147375,M,                   ,                   , 2012-04-21 19:59:58,,484550
987031,216803,M,                   ,                   , 2012-04-21 20:10:07,,184105
986842,494367,F,33.4483771,-112.0740373, 2012-04-21 19:49:51,,1038829
985934,783524,F,34.1808392,-118.3089661, 2012-04-21 19:07:36,,64
985952,2147192,F,44.0216306,-92.4698992, 2012-04-21 19:06:33,,64
985134,2147029,M,38.0608445,-97.9297743, 2012-04-21 18:42:45,,64
986892,2120331,M,33.414768,-111.9093095, 2012-04-21 20:01:17,,72381
986452,2053079,M,                   ,                   , 2012-04-21 18:37:07,,176169
985186,2064513,M,26.1223084,-80.1433786, 2012-04-21 17:37:50,,43970
986737,2147346,M,                   ,                   , 2012-04-21 20:02:50,,950642
986885,1914985,M,33.4222685,-111.8226402, 2012-04-21 19:37:57,,152407
986278,1355114,F,44.9799654,-93.2638361, 2012-04-21 19:52:21,,64
986244,2147240,M,                   ,                   , 2012-04-21 19:21:51,,23558
986252,76726,F,42.8806425,-71.3272856, 2012-04-21 19:20:22,,23558
986258,2146694,F,43.6422934,-72.2517569, 2012-04-21 19:17:10,,23558
986266,2098099,F,43.661471,-70.2553259, 2012-04-21 19:15:47,,23558
986274,219655,M,42.3584308,-71.0597732, 2012-04-21 19:13:25,,23558
986289,2147250,M,                   ,                   , 2012-04-21 19:00:33,,23558
986302,1365660,M,42.3584308,-71.0597732, 2012-04-21 18:49:57,,23558
986314,616229,F,                   ,                   , 2012-04-21 18:49:17,,23558
986327,2147256,F,                   ,                   , 2012-04-21 18:43:11,,23558
984707,2146938,F,39.92077,32.85411, 2012-04-21 18:16:07,,23558
984757,2146762,M,42.3459271,-71.5522874, 2012-04-21 18:02:45,,23558
984766,2145153,M,40.764462,-111.904565, 2012-04-21 18:00:20,,23558
986420,153727,M,37.629349,-122.400087, 2012-04-21 18:55:55,,39756
43533,1342476,M,                   ,                   , 2011-12-10 02:37:00,,376389
986480,455871,M,                   ,                   , 2012-04-21 19:54:47,,29488
986338,2147261,M,                   ,                   , 2012-04-21 18:00:33,,92276
986509,2147290,F,                   ,                   , 2012-04-21 19:54:22,,11195
983522,2042147,M,                   ,                   , 2012-04-21 17:05:47,,103165
986541,2069136,F,                   ,                   , 2012-04-21 19:53:01,,11195
986566,792806,F,38.7070538,-9.1354884, 2012-04-21 19:51:25,,11195
986359,651417,F,33.3061605,-111.8412502, 2012-04-21 19:52:29,,103165
986344,1617368,M,                   ,                   , 2012-04-21 18:25:53,,43851
986285,684338,M,                   ,                   , 2012-04-21 19:40:11,,119483
985719,2046646,M,                   ,                   , 2012-04-21 18:12:53,,119483
986486,61670,F,                   ,                   , 2012-04-21 19:55:03,,11195
986554,292149,F,42.3584308,-71.0597732, 2012-04-21 19:52:37,,11195
986517,2091399,F,42.0333607,-88.0834059, 2012-04-21 19:53:50,,11195
986288,1397109,M,                   ,                   , 2012-04-21 17:24:29,,65991
986365,2075906,M,                   ,                   , 2012-04-21 19:43:48,,250795
985757,448439,M,41.8781136,-87.6297982, 2012-04-21 19:13:00,,314162
986409,2080277,M,33.4483771,-112.0740373, 2012-04-21 19:55:56,,605278
986438,47718,M,                   ,                   , 2012-04-21 19:49:11,,151138
985392,1342021,M,                   ,                   , 2012-04-21 18:29:19,,151138
985405,1342020,F,33.4483771,-112.0740373, 2012-04-21 18:27:12,,151138
986495,607107,M,34.0194543,-118.4911912, 2012-04-21 19:12:46,,6399
986514,2147294,F,                   ,                   , 2012-04-21 19:28:09,,828533
986525,2136819,F,32.2217429,-110.926479, 2012-04-21 18:08:46,,828533
986542,2057208,F,                   ,                   , 2012-04-21 17:48:47,,828533
986553,2058739,M,                   ,                   , 2012-04-21 17:36:49,,828533
986564,1995392,M,                   ,                   , 2012-04-21 17:36:07,,828533
985907,2064322,M,33.3061605,-111.8412502, 2012-04-21 19:10:42,,62134
986422,1703228,F,33.4222685,-111.8226402, 2012-04-21 19:54:53,,151138
986304,472460,F,33.9616801,-118.3531311, 2012-04-21 19:28:16,,162194
986319,2147254,F,                   ,                   , 2012-04-21 19:08:20,,162194
986374,686507,M,33.4941704,-111.9260519, 2012-04-21 19:40:46,,54270
986446,66037,M,37.7749295,-122.4194155, 2012-04-21 19:56:46,,5222
986436,1393584,M,37.3393857,-121.8949555, 2012-04-21 19:58:17,,5222
986455,1052333,M,32.7153292,-117.1572551, 2012-04-21 19:55:10,,5222
986471,1398728,M,37.7749295,-122.4194155, 2012-04-21 19:54:33,,5222
33827,25228,M,40.715972,-74.001437, 2011-12-09 23:31:31,,185139
986512,2147292,F,-33.796076,151.1831019, 2012-04-21 19:53:03,,5222
986263,1781414,M,                   ,                   , 2012-04-21 19:39:47,,5222
33603,1352688,F,                   ,                   , 2011-12-09 16:20:30,,7284
986477,336915,F,40.6936488,-89.5889864, 2012-04-21 19:54:14,,5222
43562,1357757,F,                   ,                   , 2011-12-10 01:39:12,,516185
986342,525449,M,33.4483771,-112.0740373, 2012-04-21 19:46:07,,54787
986519,396976,M,41.8781136,-87.6297982, 2012-04-21 19:50:20,,5222
986315,1421338,M,39.952335,-75.163789, 2012-04-21 16:47:23,,86326
986352,1353880,F,33.4355977,-112.3496021, 2012-04-21 18:56:41,,443480
986363,139841,F,33.4355977,-112.3496021, 2012-04-21 18:35:02,,443480
986386,2147268,F,                   ,                   , 2012-04-21 18:01:49,,443480
986402,365861,M,                   ,                   , 2012-04-21 19:34:53,,8959
986416,2147272,M,                   ,                   , 2012-04-21 19:28:27,,8959
986429,1790035,M,                   ,                   , 2012-04-21 19:28:04,,8959
986474,2069919,M,                   ,                   , 2012-04-21 18:22:26,,54515
986483,2145371,M,31.5455001,-110.2772856, 2012-04-21 18:08:05,,54515
986555,406794,M,33.800745,-84.41052, 2012-04-21 19:55:40,,2297
986543,2147297,F,43.0389025,-87.9064736, 2012-04-21 19:57:58,,2297
986572,2147303,M,                   ,                   , 2012-04-21 19:55:12,,971108
986520,771592,F,34.7464809,-92.2895948, 2012-04-21 19:59:16,,2297
986458,386709,F,33.4483771,-112.0740373, 2012-04-21 19:21:08,,195669
33793,821219,F,33.8752935,-117.5664384, 2011-12-10 00:51:15,,213966
33788,452377,M,33.7455731,-117.8678338, 2011-12-10 01:38:21,,213966
986321,2017492,M,                   ,                   , 2012-04-21 18:56:08,,573539
986648,2147324,M,                   ,                   , 2012-04-21 19:19:11,,54665
986697,2147337,F,33.4222685,-111.8226402, 2012-04-21 19:14:41,,176504
985423,1527796,F,29.7628844,-95.3830615, 2012-04-21 19:07:55,,169601
986684,704046,F,33.7877944,-117.8531119, 2012-04-21 20:02:09,,176504
985898,1662859,M,40.7143528,-74.0059731, 2012-04-21 19:35:21,,169601
986740,1400067,M,33.4483771,-112.0740373, 2012-04-21 18:32:16,,93796
33786,1336036,M,                   ,                   , 2011-12-10 01:36:39,,3742
33811,1352789,M,                   ,                   , 2011-12-10 01:04:55,,3742
985690,1705707,M,                   ,                   , 2012-04-21 19:28:31,,4432
33831,1352797,M,                   ,                   , 2011-12-10 00:57:50,,393612
986809,285929,F,33.4222685,-111.8226402, 2012-04-21 19:18:34,,1108460
986714,1362337,M,33.4483771,-112.0740373, 2012-04-21 19:52:55,,72375
986721,1268359,F,                   ,                   , 2012-04-21 19:36:47,,72375
986323,487898,F,41.8781136,-87.6297982, 2012-04-21 18:38:12,,58695
986381,1536879,F,33.8333716,-111.9507042, 2012-04-21 19:33:41,,138178
986406,1345890,M,                   ,                   , 2012-04-21 19:48:46,,32515
986419,1227969,M,34.0522342,-118.2436849, 2012-04-21 19:37:22,,32515
986435,1665399,M,34.0522342,-118.2436849, 2012-04-21 19:35:22,,32515
986449,1480919,F,                   ,                   , 2012-04-21 19:00:34,,32515
986487,2147284,F,                   ,                   , 2012-04-21 19:31:33,,343722
986507,2147289,F,                   ,                   , 2012-04-21 17:14:49,,343722
986547,2101538,M,33.3061605,-111.8412502, 2012-04-21 19:45:48,,86616
985138,751831,M,33.4483771,-112.0740373, 2012-04-21 18:59:34,,103165
986356,204829,M,41.6833813,-86.2500066, 2012-04-21 19:24:34,,54421
986367,2147265,M,                   ,                   , 2012-04-21 19:16:15,,176387
33790,270588,M,36.114646,-115.172816, 2011-12-10 01:36:07,,542
166907,1428780,M,                   ,                   , 2011-12-12 06:26:27,,26011
986357,1392265,F,37.7749295,-122.4194155, 2012-04-21 19:20:30,,9822
986375,1534635,M,34.0522342,-118.2436849, 2012-04-21 19:19:28,,9822
986382,561249,F,                   ,                   , 2012-04-21 19:19:27,,9822
986394,1107750,F,33.6000232,-117.6719953, 2012-04-21 19:18:09,,9822
986403,1398708,F,40.75649,-73.6448513, 2012-04-21 19:17:16,,9822
986410,91486,M,40.740389,-73.983385, 2012-04-21 19:16:05,,9822
986426,1474141,M,                   ,                   , 2012-04-21 19:14:22,,9822
985390,2147082,M,                   ,                   , 2012-04-21 19:10:08,,9822
985414,421764,F,                   ,                   , 2012-04-21 19:08:03,,9822
986641,2052992,F,                   ,                   , 2012-04-21 19:35:29,,996231
986653,2142198,F,33.4483771,-112.0740373, 2012-04-21 19:36:48,,813478
986331,736418,M,40.7143528,-74.0059731, 2012-04-21 19:23:32,,9822
986341,51540,M,                   ,                   , 2012-04-21 19:23:30,,9822
33771,191442,M,39.1361111,-84.5030556, 2011-12-10 01:29:41,,226084
33835,1352800,M,                   ,                   , 2011-12-09 23:04:33,,628508
986332,2147028,M,27.7730556,-82.64, 2012-04-21 19:30:52,,23245
986339,358152,M,                   ,                   , 2012-04-21 18:59:19,,23245
986351,2147264,F,                   ,                   , 2012-04-21 18:55:34,,23245
986364,973022,M,42.8806425,-71.3272856, 2012-04-21 18:54:01,,23245
986378,144377,F,28.9488761,-81.2986741, 2012-04-21 18:44:04,,23245
986389,2147269,F,                   ,                   , 2012-04-21 18:28:10,,23245
986393,731629,F,27.949436,-82.4651441, 2012-04-21 18:20:54,,23245
986399,1348482,M,                   ,                   , 2012-04-21 18:17:10,,23245
986408,408891,M,                   ,                   , 2012-04-21 17:49:20,,23245
986425,2147274,M,                   ,                   , 2012-04-21 17:43:25,,23245
986444,2147276,F,                   ,                   , 2012-04-21 17:21:44,,23245
986451,1459396,F,                   ,                   , 2012-04-21 17:07:33,,23245
986462,1906896,F,27.949436,-82.4651441, 2012-04-21 16:59:23,,23245
33878,389495,M,40.740389,-73.983385, 2011-12-10 01:41:26,,9822
150755,1413315,M,                   ,                   , 2011-12-11 21:09:12,,108054
150734,1413293,M,                   ,                   , 2011-12-11 21:20:04,,108054
986397,25236,M,38.5804609,-121.530234, 2012-04-21 19:24:14,,5222
986456,67976,M,44.0520691,-123.0867536, 2012-04-21 19:20:35,,5222
